month_end_date,cost_center,department,segment,total_cost,segment_cost_share_pct,segment_cost,allocation_basis,new_logo_pct,new_logo_allocated_cost
2025-08-31,CC-1050,Solutions Engineering,Mid-Market,48045.28,0.4375,21019.809999999998,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,11367.832581573837
2025-08-31,CC-1050,Solutions Engineering,SMB,48045.28,0.3125,15014.15,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8119.880415409884
2025-08-31,CC-1060,Sales Leadership,Enterprise,36276.44,0.25,9069.11,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,4904.71246618676
2025-08-31,CC-1060,Sales Leadership,Mid-Market,36276.44,0.4375,15870.942500000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8583.24681582683
2025-08-31,CC-1060,Sales Leadership,SMB,36276.44,0.3125,11336.3875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6130.89058273345
2025-08-31,CC-1100,Demand Generation,Enterprise,353377.29,0.25,88344.3225,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,88344.3225
2025-08-31,CC-1100,Demand Generation,Mid-Market,353377.29,0.4375,154602.564375,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,154602.564375
2025-08-31,CC-1100,Demand Generation,SMB,353377.29,0.3125,110430.403125,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,110430.403125
2025-08-31,CC-1110,Product Marketing,Enterprise,146316.70,0.25,36579.175,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-08-31,CC-1110,Product Marketing,Mid-Market,146316.70,0.4375,64013.55625000001,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-08-31,CC-1110,Product Marketing,SMB,146316.70,0.3125,45723.96875,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-08-31,CC-1200,Customer Success,Enterprise,103403.87,0.25,25850.9675,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-08-31,CC-1200,Customer Success,Mid-Market,103403.87,0.4375,45239.193125,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-08-31,CC-1200,Customer Success,SMB,103403.87,0.3125,32313.709375,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1000,Sales - SMB,Enterprise,115649.41,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-09-30,CC-1000,Sales - SMB,Mid-Market,115649.41,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-09-30,CC-1000,Sales - SMB,SMB,115649.41,1.0,115649.41,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,100384.72355829981
2025-09-30,CC-1010,Sales - Mid-Market,Enterprise,147655.02,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-09-30,CC-1010,Sales - Mid-Market,Mid-Market,147655.02,1.0,147655.02,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,61244.09525697335
2025-09-30,CC-1010,Sales - Mid-Market,SMB,147655.02,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-09-30,CC-1020,Sales - Enterprise,Enterprise,104978.27,1.0,104978.27,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,60232.7171517075
2025-09-30,CC-1020,Sales - Enterprise,Mid-Market,104978.27,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-09-30,CC-1020,Sales - Enterprise,SMB,104978.27,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-09-30,CC-1030,Sales Development,Enterprise,54690.19,0.25,13672.5475,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,13672.5475
2025-09-30,CC-1030,Sales Development,Mid-Market,54690.19,0.4375,23926.958125,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,23926.958125
2025-09-30,CC-1030,Sales Development,SMB,54690.19,0.3125,17090.684375,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,17090.684375
2025-09-30,CC-1040,Sales Operations,Enterprise,53431.27,0.25,13357.8175,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,7224.110636357664
2025-09-30,CC-1040,Sales Operations,Mid-Market,53431.27,0.4375,23376.180624999997,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,12642.19361362591
2025-09-30,CC-1040,Sales Operations,SMB,53431.27,0.3125,16697.271875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,9030.13829544708
2025-09-30,CC-1050,Solutions Engineering,Enterprise,37950.33,0.25,9487.5825,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5131.028751633329
2025-09-30,CC-1050,Solutions Engineering,Mid-Market,37950.33,0.4375,16603.269375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8979.300315358327
2025-09-30,CC-1050,Solutions Engineering,SMB,37950.33,0.3125,11859.478125000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6413.785939541663
2025-09-30,CC-1060,Sales Leadership,Enterprise,36405.29,0.25,9101.3225,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,4922.13347556001
2025-09-30,CC-1060,Sales Leadership,Mid-Market,36405.29,0.4375,15927.314375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8613.733582230017
2025-09-30,CC-1060,Sales Leadership,SMB,36405.29,0.3125,11376.653125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6152.666844450013
2025-09-30,CC-1100,Demand Generation,Enterprise,407682.49,0.25,101920.6225,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,101920.6225
2025-09-30,CC-1100,Demand Generation,Mid-Market,407682.49,0.4375,178361.08937499998,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,178361.08937499998
2025-09-30,CC-1100,Demand Generation,SMB,407682.49,0.3125,127400.778125,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,127400.778125
2025-09-30,CC-1110,Product Marketing,Enterprise,149222.60,0.25,37305.65,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1110,Product Marketing,Mid-Market,149222.60,0.4375,65284.887500000004,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1110,Product Marketing,SMB,149222.60,0.3125,46632.0625,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1200,Customer Success,Enterprise,109357.76,0.25,27339.44,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1200,Customer Success,Mid-Market,109357.76,0.4375,47844.02,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-09-30,CC-1200,Customer Success,SMB,109357.76,0.3125,34174.299999999996,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1000,Sales - SMB,Enterprise,114530.78,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-10-31,CC-1000,Sales - SMB,Mid-Market,114530.78,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-10-31,CC-1000,Sales - SMB,SMB,114530.78,1.0,114530.78,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,99413.74270060222
2025-10-31,CC-1010,Sales - Mid-Market,Enterprise,155550.42,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-10-31,CC-1010,Sales - Mid-Market,Mid-Market,155550.42,1.0,155550.42,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,64518.93569038298
2025-10-31,CC-1010,Sales - Mid-Market,SMB,155550.42,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-10-31,CC-1020,Sales - Enterprise,Enterprise,101395.98,1.0,101395.98,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,58177.32930500941
2025-10-31,CC-1020,Sales - Enterprise,Mid-Market,101395.98,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-10-31,CC-1020,Sales - Enterprise,SMB,101395.98,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-10-31,CC-1030,Sales Development,Enterprise,70708.71,0.25,17677.1775,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,17677.1775
2025-10-31,CC-1030,Sales Development,Mid-Market,70708.71,0.4375,30935.060625000002,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,30935.060625000002
2025-10-31,CC-1030,Sales Development,SMB,70708.71,0.3125,22096.471875000003,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,22096.471875000003
2025-10-31,CC-1040,Sales Operations,Enterprise,45925.04,0.25,11481.26,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6209.239831640745
2025-10-31,CC-1040,Sales Operations,Mid-Market,45925.04,0.4375,20092.205,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10866.169705371305
2025-10-31,CC-1040,Sales Operations,SMB,45925.04,0.3125,14351.575,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,7761.549789550932
2025-10-31,CC-1050,Solutions Engineering,Enterprise,37905.61,0.25,9476.4025,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,5124.98243778644
2025-10-31,CC-1050,Solutions Engineering,Mid-Market,37905.61,0.4375,16583.704375,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8968.719266126269
2025-10-31,CC-1050,Solutions Engineering,SMB,37905.61,0.3125,11845.503125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6406.2280472330485
2025-10-31,CC-1060,Sales Leadership,Enterprise,36401.11,0.25,9100.2775,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,4921.56832368434
2025-10-31,CC-1060,Sales Leadership,Mid-Market,36401.11,0.4375,15925.485625000001,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,8612.744566447594
2025-10-31,CC-1060,Sales Leadership,SMB,36401.11,0.3125,11375.346875,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6151.960404605424
2025-10-31,CC-1100,Demand Generation,Enterprise,401846.79,0.25,100461.6975,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,100461.6975
2025-10-31,CC-1100,Demand Generation,Mid-Market,401846.79,0.4375,175807.970625,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,175807.970625
2025-10-31,CC-1100,Demand Generation,SMB,401846.79,0.3125,125577.121875,Demand generation -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,125577.121875
2025-10-31,CC-1110,Product Marketing,Enterprise,154990.47,0.25,38747.6175,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1110,Product Marketing,Mid-Market,154990.47,0.4375,67808.330625,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1110,Product Marketing,SMB,154990.47,0.3125,48434.521875,Product Marketing (brand / content) -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1200,Customer Success,Enterprise,109306.68,0.25,27326.67,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1200,Customer Success,Mid-Market,109306.68,0.4375,47821.6725,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-10-31,CC-1200,Customer Success,SMB,109306.68,0.3125,34158.337499999994,Customer Success -- 0% acquisition (PHASE1_SPEC 8.5),0.0,0.0
2025-11-30,CC-1000,Sales - SMB,Enterprise,108103.08,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-11-30,CC-1000,Sales - SMB,Mid-Market,108103.08,0.0,0.0,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,0.0
2025-11-30,CC-1000,Sales - SMB,SMB,108103.08,1.0,108103.08,"New Logo AE, SMB -- 100% to own segment; acquisition % = FY2025 SMB AE bookings mix",0.8680089553271375,93834.44153844597
2025-11-30,CC-1010,Sales - Mid-Market,Enterprise,155962.04,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-11-30,CC-1010,Sales - Mid-Market,Mid-Market,155962.04,1.0,155962.04,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,64689.66672607466
2025-11-30,CC-1010,Sales - Mid-Market,SMB,155962.04,0.0,0.0,"New Logo AE, Mid-Market -- 100% to own segment; acquisition % = FY2025 Mid-Market AE bookings mix",0.4147782801896837,0.0
2025-11-30,CC-1020,Sales - Enterprise,Enterprise,111519.96,1.0,111519.96,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,63986.10119455897
2025-11-30,CC-1020,Sales - Enterprise,Mid-Market,111519.96,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-11-30,CC-1020,Sales - Enterprise,SMB,111519.96,0.0,0.0,"New Logo AE, Enterprise -- 100% to own segment; acquisition % = FY2025 Enterprise AE bookings mix",0.5737636670113491,0.0
2025-11-30,CC-1030,Sales Development,Enterprise,71014.47,0.25,17753.6175,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,17753.6175
2025-11-30,CC-1030,Sales Development,Mid-Market,71014.47,0.4375,31068.830625000002,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,31068.830625000002
2025-11-30,CC-1030,Sales Development,SMB,71014.47,0.3125,22192.021875,SDR -- 100% acquisition (PHASE1_SPEC 8.5); split across segments by FY2025 active AE headcount,1.0,22192.021875
2025-11-30,CC-1040,Sales Operations,Enterprise,45675.39,0.25,11418.8475,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,6175.486203468203
2025-11-30,CC-1040,Sales Operations,Mid-Market,45675.39,0.4375,19982.983125,Sales Ops / Solutions Engineering / Leadership -- split across segments by FY2025 active AE headcount; acquisition % = blended FY2025 AE bookings mix,0.5408151920295111,10807.100856069355
