acquisition_quarter,acquisition_quarter_start,segment,customer_id,quarter_end_date,quarters_since_acquisition,arr
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2024-06-30,2,13541.76
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2024-09-30,3,13541.76
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00960,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2024-03-31,1,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2024-06-30,2,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2024-09-30,3,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2024-12-31,4,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2025-03-31,5,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2025-06-30,6,5291.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2025-09-30,7,5952.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2025-12-31,8,5952.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2026-03-31,9,5952.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-01013,2026-06-30,10,5952.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2024-03-31,1,6192.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2024-06-30,2,6192.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2024-09-30,3,7076.88
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2024-12-31,4,7076.88
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2025-03-31,5,7076.88
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2025-06-30,6,7076.88
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2025-09-30,7,7076.88
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00978,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2024-03-31,1,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2024-06-30,2,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2024-09-30,3,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00988,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2024-03-31,1,5989.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2024-06-30,2,5989.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2024-09-30,3,5989.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2025-06-30,6,4682.28
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2025-09-30,7,4682.28
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2025-12-31,8,6973.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2026-03-31,9,6973.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00947,2026-06-30,10,4860.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2024-03-31,1,4468.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2024-06-30,2,4468.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2024-09-30,3,6255.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2024-12-31,4,10724.28
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2025-03-31,5,10724.28
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2025-06-30,6,12638.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2025-09-30,7,12638.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2025-12-31,8,12638.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2026-03-31,9,12638.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00963,2026-06-30,10,12638.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2024-03-31,1,6583.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2024-06-30,2,6583.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2024-09-30,3,6583.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2024-12-31,4,6583.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00982,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2024-03-31,1,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2024-06-30,2,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2024-09-30,3,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2024-12-31,4,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2025-03-31,5,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2025-06-30,6,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2025-09-30,7,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2025-12-31,8,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2026-03-31,9,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00991,2026-06-30,10,5335.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2024-03-31,1,2823.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2024-06-30,2,2823.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2024-09-30,3,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2024-12-31,4,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2025-03-31,5,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2025-06-30,6,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2025-09-30,7,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2025-12-31,8,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2026-03-31,9,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-00996,2026-06-30,10,3765.24
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2024-03-31,1,3739.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2024-06-30,2,4362.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2024-09-30,3,4362.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2024-12-31,4,4362.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2025-03-31,5,4497.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2025-06-30,6,4497.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2025-09-30,7,4497.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2025-12-31,8,4497.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2026-03-31,9,4685.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01002,2026-06-30,10,4685.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2024-03-31,1,8195.40
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2024-06-30,2,8195.40
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2024-09-30,3,8195.40
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2024-12-31,4,11473.56
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2025-03-31,5,8478.12
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2025-06-30,6,8478.12
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2025-09-30,7,8478.12
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2025-12-31,8,8478.12
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2026-03-31,9,8890.08
2023Q4,2023-10-01 00:00:00,SMB,CUST-01012,2026-06-30,10,8890.08
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2024-03-31,1,57479.76
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2024-06-30,2,57479.76
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2024-09-30,3,57479.76
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2024-12-31,4,77570.04
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2025-03-31,5,74098.56
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2025-06-30,6,74098.56
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2025-09-30,7,105206.64
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2025-12-31,8,109497.36
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2026-03-31,9,113996.88
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01094,2026-06-30,10,113996.88
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2024-03-31,1,46432.92
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2024-06-30,2,46432.92
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2024-09-30,3,46432.92
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2024-12-31,4,46432.92
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01098,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2024-03-31,1,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2024-06-30,2,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2024-09-30,3,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2024-12-31,4,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2025-03-31,5,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2025-06-30,6,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2025-09-30,7,346687.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2025-12-31,8,361258.56
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2026-03-31,9,361258.56
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01115,2026-06-30,10,361258.56
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2024-03-31,1,142396.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2024-06-30,2,142396.92
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2024-09-30,3,144410.04
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2024-12-31,4,144410.04
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2025-03-31,5,151431.72
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2025-06-30,6,151431.72
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2025-09-30,7,151431.72
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2025-12-31,8,151431.72
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2026-03-31,9,156892.32
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01119,2026-06-30,10,156892.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2024-03-31,1,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2024-06-30,2,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2024-09-30,3,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2024-12-31,4,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2025-03-31,5,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2025-06-30,6,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2025-09-30,7,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2025-12-31,8,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2026-03-31,9,10282.44
2023Q4,2023-10-01 00:00:00,SMB,CUST-00927,2026-06-30,10,13728.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2024-03-31,1,5706.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2024-06-30,2,5706.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2024-09-30,3,5706.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00945,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2024-03-31,1,2625.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2024-06-30,2,3501.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2024-09-30,3,3501.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2025-06-30,6,2873.64
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2025-09-30,7,2873.64
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2025-12-31,8,3831.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2026-03-31,9,3831.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00948,2026-06-30,10,3951.48
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2024-03-31,1,5477.76
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2024-06-30,2,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2024-09-30,3,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2024-12-31,4,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2025-03-31,5,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2025-06-30,6,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2025-09-30,7,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2025-12-31,8,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2026-03-31,9,7912.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-01000,2026-06-30,10,7303.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2024-03-31,1,14199.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2024-06-30,2,14199.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2024-09-30,3,14199.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2024-12-31,4,14199.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01007,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2024-09-30,3,5171.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2024-12-31,4,5171.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2025-03-31,5,5171.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2025-06-30,6,4309.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2025-09-30,7,4309.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2025-12-31,8,4309.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2026-03-31,9,4309.20
2023Q4,2023-10-01 00:00:00,SMB,CUST-01008,2026-06-30,10,4309.20
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2024-03-31,1,35122.44
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2024-06-30,2,35122.44
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2024-09-30,3,35122.44
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01082,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2024-03-31,1,9384.48
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2024-06-30,2,9384.48
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2024-09-30,3,9384.48
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2024-12-31,4,9384.48
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2025-03-31,5,11152.80
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00931,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2024-03-31,1,7797.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2024-06-30,2,7797.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2024-09-30,3,7797.36
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2024-12-31,4,10119.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2025-03-31,5,10119.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2025-06-30,6,10119.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2025-09-30,7,14184.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2025-12-31,8,14184.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2026-03-31,9,14184.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00946,2026-06-30,10,14184.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2024-03-31,1,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2024-06-30,2,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2024-09-30,3,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00984,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2024-03-31,1,12673.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2024-06-30,2,12673.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2024-09-30,3,12673.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2024-12-31,4,12673.68
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00990,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2024-03-31,1,4491.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2024-06-30,2,4491.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2024-09-30,3,4491.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2024-12-31,4,4491.60
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2025-03-31,5,4713.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2025-06-30,6,4713.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2025-09-30,7,4713.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2025-12-31,8,4713.96
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2026-03-31,9,4713.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00992,2026-06-30,10,4713.72
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2024-03-31,1,3529.80
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2024-06-30,2,3529.80
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2024-09-30,3,3529.80
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2024-12-31,4,3529.80
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2025-03-31,5,3704.64
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2025-06-30,6,3704.64
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2025-09-30,7,4322.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2025-12-31,8,4322.04
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2026-03-31,9,4477.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-00994,2026-06-30,10,4477.32
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2024-03-31,1,7266.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2024-06-30,2,7266.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2024-09-30,3,7266.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2024-12-31,4,7266.84
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2025-09-30,7,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2025-12-31,8,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2026-03-31,9,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00999,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2024-03-31,1,110928.72
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2024-06-30,2,110928.72
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2024-09-30,3,110928.72
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2024-12-31,4,220674.60
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2025-03-31,5,220674.60
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2025-06-30,6,235583.04
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2025-09-30,7,235583.04
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2025-12-31,8,236739.84
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2026-03-31,9,236739.84
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01087,2026-06-30,10,236739.84
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2024-03-31,1,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2024-06-30,2,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2024-09-30,3,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2024-12-31,4,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2025-03-31,5,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2025-06-30,6,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2025-09-30,7,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2025-12-31,8,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2026-03-31,9,111797.52
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01116,2026-06-30,10,111797.52
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2024-03-31,1,5354.16
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2024-06-30,2,5354.16
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2024-09-30,3,5354.16
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2024-12-31,4,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2025-06-30,6,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00959,2025-09-30,7,0.00
