contract_id,customer_id,contract_type,term_months,start_date,end_date,renewal_date,billing_frequency,list_acv,discount_pct,net_acv,tcv,renewal_status,predecessor_contract_id,uplift_pct_at_renewal
CTR-00956-03,CUST-00956,annual,12,2025-11-17,2026-11-16,2026-11-17,Annual in advance,9656.74,0.21,7633.65,7633.65,Active,CTR-00956-02,0.03
CTR-00957-01,CUST-00957,annual,12,2023-11-28,2024-11-27,2024-12-02,Quarterly in advance,2854.04,0.00,2854.04,2854.04,Churned,,
CTR-00958-01,CUST-00958,monthly,1,2023-11-03,2024-04-30,,Monthly in arrears,6659.43,0.05,6321.13,3160.57,Churned,,
CTR-00959-01,CUST-00959,annual,12,2023-11-23,2024-11-22,2024-11-26,Quarterly in advance,5436.27,0.02,5354.18,5354.18,Churned,,
CTR-00960-01,CUST-00960,annual,12,2023-11-28,2024-11-27,2024-11-27,Quarterly in advance,11552.07,0.003600,11510.48,11510.48,Churned,,
CTR-00961-01,CUST-00961,monthly,1,2023-11-16,2024-10-31,,Monthly in arrears,7474.87,0.05,7118.32,7118.32,Churned,,
CTR-00962-01,CUST-00962,monthly,1,2023-11-20,2025-01-31,,Monthly in arrears,4077.20,0.05,3883.94,4854.93,Churned,,
CTR-00963-01,CUST-00963,monthly,1,2023-11-03,2026-06-30,,Monthly in arrears,4756.73,0.06,4468.47,11915.92,Active,,
CTR-00964-01,CUST-00964,monthly,1,2023-11-01,2026-06-30,,Monthly in arrears,2718.13,0.03,2640.12,7040.32,Active,,
CTR-00965-01,CUST-00965,monthly,1,2023-11-26,2024-03-31,,Monthly in arrears,4756.73,0.12,4186.40,1744.33,Churned,,
CTR-00966-01,CUST-00966,monthly,1,2023-11-29,2025-05-31,,Monthly in arrears,4077.20,0.10,3674.78,5818.40,Churned,,
CTR-00967-01,CUST-00967,monthly,1,2023-11-16,2025-07-31,,Monthly in arrears,6115.80,0.15,5216.17,9128.30,Churned,,
CTR-00968-01,CUST-00968,monthly,1,2023-12-28,2025-02-28,,Monthly in arrears,7512.43,0.12,6648.50,8310.62,Churned,,
CTR-00969-01,CUST-00969,monthly,1,2023-12-26,2024-01-31,,Monthly in arrears,2731.79,0.03,2640.28,440.05,Churned,,
CTR-00970-01,CUST-00970,monthly,1,2023-12-23,2025-12-31,,Monthly in arrears,12429.66,0.04,11988.41,24975.85,Churned,,
CTR-00971-01,CUST-00971,annual,12,2023-12-10,2024-12-09,2024-12-14,Annual in advance,7988.47,0.13,6963.55,6963.55,Renewed,,
CTR-00971-02,CUST-00971,annual,12,2024-12-10,2025-12-09,2025-12-10,Annual in advance,8483.75,0.14,7310.45,7310.45,Renewed,CTR-00971-01,0.05
CTR-00971-03,CUST-00971,annual,12,2025-12-10,2026-12-09,2026-12-09,Annual in advance,10550.26,0.16,8825.29,8825.29,Active,CTR-00971-02,0.03
CTR-00972-01,CUST-00972,annual,12,2023-12-29,2024-12-28,2025-01-02,Annual in advance,2048.84,0.18,1682.71,1682.71,Renewed,,
CTR-00972-02,CUST-00972,annual,12,2024-12-29,2025-12-28,2025-12-31,Annual in advance,2901.16,0.19,2342.11,2342.11,Renewed,CTR-00972-01,0.04
CTR-00972-03,CUST-00972,annual,12,2025-12-29,2026-12-28,2026-12-29,Annual in advance,3081.04,0.21,2439.26,2439.26,Active,CTR-00972-02,0.04
CTR-00973-01,CUST-00973,monthly,1,2023-12-27,2024-03-31,,Monthly in arrears,5463.59,0.05,5196.42,1732.14,Churned,,
CTR-00974-01,CUST-00974,monthly,1,2023-12-21,2026-06-30,,Monthly in arrears,10517.40,0.10,9485.64,24504.57,Active,,
CTR-00975-01,CUST-00975,annual,12,2023-12-10,2024-12-09,2024-12-14,Quarterly in advance,4097.69,0.07,3795.69,3795.69,Renewed,,
CTR-00975-02,CUST-00975,annual,12,2024-12-10,2025-12-09,2025-12-12,Annual in advance,5802.33,0.10,5251.11,5251.11,Churned,CTR-00975-01,0.04
CTR-00976-01,CUST-00976,annual,12,2023-12-12,2024-12-11,2024-12-16,Annual in advance,10517.40,0.14,9027.08,9027.08,Renewed,,
CTR-00976-02,CUST-00976,annual,12,2024-12-12,2025-12-11,2025-12-15,Annual in advance,11169.48,0.17,9324.28,9324.28,Renewed,CTR-00976-01,0.03
CTR-00976-03,CUST-00976,annual,12,2025-12-12,2026-12-11,2026-12-12,Quarterly in advance,17253.80,0.19,14056.67,14056.67,Active,CTR-00976-02,0.04
CTR-00977-01,CUST-00977,monthly,1,2023-12-31,2026-02-28,,Monthly in arrears,5463.59,0.11,4845.11,10901.50,Churned,,
CTR-00978-01,CUST-00978,monthly,1,2023-12-01,2025-10-31,,Monthly in arrears,6692.89,0.07,6192.26,11868.50,Churned,,
CTR-00979-01,CUST-00979,annual,12,2023-12-01,2024-11-30,2024-11-30,Quarterly in advance,10251.73,0.15,8663.74,8663.74,Renewed,,
CTR-00979-02,CUST-00979,annual,12,2024-12-01,2025-11-30,2025-12-01,Quarterly in advance,10887.34,0.18,8960.28,8960.28,Churned,CTR-00979-01,0.03
CTR-00980-01,CUST-00980,monthly,1,2023-12-11,2026-06-30,,Monthly in arrears,4780.64,0.04,4591.33,11860.94,Active,,
CTR-00981-01,CUST-00981,annual,12,2023-12-09,2024-12-08,2024-12-09,Annual in advance,3414.74,0.07,3163.76,3163.76,Churned,,
CTR-00982-01,CUST-00982,annual,12,2023-12-29,2024-12-28,2024-12-30,Annual in advance,6829.48,0.04,6583.62,6583.62,Churned,,
CTR-00983-01,CUST-00983,annual,12,2023-12-10,2024-12-09,2024-12-12,Annual in advance,4780.64,0.06,4505.75,4505.75,Churned,,
CTR-00983-02R,CUST-00983,annual,12,2025-05-01,2026-04-30,2026-05-04,Annual in advance,5205.90,0.06,4906.56,4906.56,Renewed,,
CTR-00983-03,CUST-00983,annual,12,2026-05-01,2027-04-30,2027-05-05,Annual in advance,5528.66,0.08,5061.49,5061.49,Active,CTR-00983-02R,0.03
CTR-00984-01,CUST-00984,monthly,1,2023-12-13,2024-02-29,,Monthly in arrears,8195.38,0.15,6995.58,1748.89,Churned,,
CTR-00985-01,CUST-00985,monthly,1,2023-12-29,2026-06-30,,Monthly in arrears,6146.53,0.06,5798.02,14978.22,Active,,
CTR-00986-01,CUST-00986,annual,12,2023-12-01,2024-11-30,2024-12-02,Annual in advance,5463.59,0.11,4877.35,4877.35,Churned,,
CTR-00987-01,CUST-00987,annual,12,2023-12-07,2024-12-06,2024-12-09,Annual in advance,2048.84,0.05,1947.01,1947.01,Renewed,,
CTR-00987-02,CUST-00987,annual,12,2024-12-07,2025-12-06,2025-12-07,Annual in advance,2175.87,0.06,2040.97,2040.97,Churned,CTR-00987-01,0.05
CTR-00988-01,CUST-00988,monthly,1,2023-12-26,2024-01-31,,Monthly in arrears,4780.64,0.03,4645.35,774.23,Churned,,
CTR-00989-01,CUST-00989,monthly,1,2023-12-21,2026-06-30,,Monthly in arrears,9561.28,0.05,9048.80,23376.07,Active,,
CTR-00990-01,CUST-00990,annual,12,2023-12-13,2024-12-12,2024-12-15,Annual in advance,12976.02,0.02,12673.68,12673.68,Churned,,
CTR-00991-01,CUST-00991,monthly,1,2023-12-26,2026-06-30,,Monthly in arrears,5736.77,0.07,5335.20,13782.60,Active,,
CTR-00992-01,CUST-00992,annual,12,2023-12-25,2024-12-24,2024-12-27,Annual in advance,4210.38,0.08,3864.71,3864.71,Renewed,,
CTR-00992-02,CUST-00992,annual,12,2024-12-25,2025-12-24,2025-12-27,Annual in advance,5196.71,0.09,4713.94,4713.94,Renewed,CTR-00992-01,0.05
CTR-00992-03,CUST-00992,annual,12,2025-12-25,2026-12-24,2026-12-29,Annual in advance,5518.91,0.15,4713.70,4713.70,Active,CTR-00992-02,0.00
CTR-00993-01,CUST-00993,annual,12,2023-12-26,2024-12-25,2024-12-30,Quarterly in advance,12429.66,0.08,11391.78,11391.78,Churned,,
CTR-00994-01,CUST-00994,annual,12,2023-12-30,2024-12-29,2024-12-31,Annual in advance,4097.69,0.14,3529.75,3529.75,Renewed,,
CTR-00994-02,CUST-00994,annual,12,2024-12-30,2025-12-29,2026-01-03,Annual in advance,4351.75,0.15,3704.64,3704.64,Renewed,CTR-00994-01,0.05
CTR-00994-03,CUST-00994,annual,12,2025-12-30,2026-12-29,2026-12-31,Annual in advance,5391.81,0.17,4477.36,4477.36,Active,CTR-00994-02,0.04
CTR-00995-01,CUST-00995,monthly,1,2023-12-26,2026-06-30,,Monthly in arrears,8605.15,0.08,7884.04,20367.10,Active,,
CTR-00996-01,CUST-00996,monthly,1,2023-12-31,2026-06-30,,Monthly in arrears,2868.38,0.02,2823.92,7295.13,Active,,
CTR-00997-01,CUST-00997,monthly,1,2023-12-29,2026-06-30,,Monthly in arrears,3824.51,0.12,3383.54,8740.81,Active,,
CTR-00998-01,CUST-00998,monthly,1,2023-12-26,2024-04-30,,Monthly in arrears,4097.69,0.11,3635.47,1514.78,Churned,,
CTR-00999-01,CUST-00999,monthly,1,2023-12-02,2025-02-28,,Monthly in arrears,8195.38,0.11,7266.84,9083.55,Churned,,
CTR-01000-01,CUST-01000,monthly,1,2023-12-09,2026-06-30,,Monthly in arrears,6146.53,0.11,5477.79,14150.96,Active,,
CTR-01001-01,CUST-01001,monthly,1,2023-12-26,2024-02-29,,Monthly in arrears,9561.28,0.10,8649.13,2162.28,Churned,,
CTR-01002-01,CUST-01002,annual,12,2023-12-31,2024-12-30,2024-12-31,Annual in advance,4097.69,0.09,3739.14,3739.14,Renewed,,
CTR-01002-02,CUST-01002,annual,12,2024-12-31,2025-12-30,2025-12-30,Annual in advance,5077.04,0.11,4497.75,4497.75,Renewed,CTR-01002-01,0.03
CTR-01002-03,CUST-01002,annual,12,2025-12-31,2026-12-30,2027-01-02,Annual in advance,5391.81,0.13,4685.48,4685.48,Active,CTR-01002-02,0.04
CTR-01003-01,CUST-01003,monthly,1,2023-12-14,2026-06-30,,Monthly in arrears,7649.02,0.12,6750.26,17438.17,Active,,
CTR-01004-01,CUST-01004,annual,12,2023-12-23,2024-12-22,2024-12-27,Annual in advance,5463.59,0.17,4536.42,4536.42,Renewed,,
CTR-01004-02,CUST-01004,annual,12,2024-12-23,2025-12-22,2025-12-25,Annual in advance,5802.33,0.22,4536.26,4536.26,Churned,CTR-01004-01,0.00
CTR-01005-01,CUST-01005,monthly,1,2023-12-06,2026-06-30,,Monthly in arrears,7512.43,0.09,6824.29,17629.42,Active,,
CTR-01006-01,CUST-01006,monthly,1,2023-12-14,2026-03-31,,Monthly in arrears,19122.55,0.05,18076.55,42178.62,Churned,,
CTR-01007-01,CUST-01007,annual,12,2023-12-31,2024-12-30,2025-01-04,Annual in advance,16254.17,0.13,14199.64,14199.64,Churned,,
CTR-01008-01,CUST-01008,monthly,1,2023-12-26,2026-06-30,,Monthly in arrears,4780.64,0.10,4309.27,11132.28,Active,,
CTR-01009-01,CUST-01009,annual,12,2023-12-31,2024-12-30,2025-01-01,Annual in advance,8195.38,0.11,7320.11,7320.11,Renewed,,
CTR-01009-02,CUST-01009,annual,12,2024-12-31,2025-12-30,2026-01-03,Annual in advance,8703.49,0.13,7595.54,7595.54,Renewed,CTR-01009-01,0.04
CTR-01009-03,CUST-01009,annual,12,2025-12-31,2026-12-30,2026-12-30,Annual in advance,9243.11,0.15,7896.39,7896.39,Active,CTR-01009-02,0.04
CTR-01010-01,CUST-01010,annual,12,2023-12-27,2024-12-26,2024-12-28,Annual in advance,7512.43,0.06,7085.72,7085.72,Churned,,
CTR-01011-01,CUST-01011,monthly,1,2023-12-26,2024-03-31,,Monthly in arrears,8195.38,0.09,7497.13,2499.04,Churned,,
CTR-01012-01,CUST-01012,annual,12,2023-12-29,2024-12-28,2024-12-28,Annual in advance,8195.38,0.00,8195.38,8195.38,Renewed,,
CTR-01012-02,CUST-01012,annual,12,2024-12-29,2025-12-28,2025-12-31,Annual in advance,8703.49,0.03,8478.07,8478.07,Renewed,CTR-01012-01,0.03
CTR-01012-03,CUST-01012,annual,12,2025-12-29,2026-12-28,2026-12-31,Annual in advance,9243.11,0.04,8890.02,8890.02,Active,CTR-01012-02,0.05
CTR-01013-01,CUST-01013,monthly,1,2023-12-31,2026-06-30,,Monthly in arrears,5463.59,0.03,5291.49,13669.68,Active,,
CTR-01014-01,CUST-01014,monthly,1,2023-12-28,2026-03-31,,Monthly in arrears,4097.69,0.06,3864.12,9016.28,Churned,,
CTR-01015-01,CUST-01015,monthly,1,2023-12-12,2024-03-31,,Monthly in arrears,1365.90,0.13,1188.33,396.11,Churned,,
CTR-01015-02R,CUST-01015,monthly,1,2024-09-01,2024-12-31,,Monthly in arrears,1428.93,0.13,1243.17,414.39,Churned,,
CTR-01016-01,CUST-01016,annual,12,2023-01-17,2024-01-16,2024-01-20,Annual in advance,42199.64,0.21,33536.05,33536.05,Renewed,,
CTR-01016-02,CUST-01016,annual,12,2024-01-17,2025-01-16,2025-01-16,Quarterly in advance,59350.94,0.25,44412.31,44412.31,Renewed,CTR-01016-01,0.00
CTR-01016-03,CUST-01016,annual,12,2025-01-17,2026-01-16,2026-01-16,Quarterly in advance,63030.70,0.26,46428.41,46428.41,Renewed,CTR-01016-02,0.05
CTR-01016-04,CUST-01016,annual,12,2026-01-17,2027-01-16,2027-01-17,Annual in advance,66938.60,0.31,46428.61,46428.61,Active,CTR-01016-03,0.00
CTR-01017-01,CUST-01017,annual,12,2023-01-31,2024-01-30,2024-01-30,Quarterly in advance,26232.21,0.22,20568.68,20568.68,Renewed,,
CTR-01017-02,CUST-01017,annual,12,2024-01-31,2025-01-30,2025-01-30,Annual in advance,27858.61,0.24,21242.19,21242.19,Renewed,CTR-01017-01,0.03
CTR-01017-03,CUST-01017,annual,12,2025-01-31,2026-01-30,2026-02-04,Quarterly in advance,51453.63,0.25,38662.26,38662.26,Renewed,CTR-01017-02,0.05
CTR-01017-04,CUST-01017,annual,12,2026-01-31,2027-01-30,2027-02-04,Annual in advance,90162.20,0.26,66756.09,66756.09,Active,CTR-01017-03,0.05
CTR-01018-01,CUST-01018,annual,12,2023-01-02,2024-01-01,2024-01-03,Quarterly in advance,101507.24,0.06,95437.11,95437.11,Renewed,,
CTR-01018-02,CUST-01018,annual,12,2024-01-02,2025-01-01,2025-01-06,Annual in advance,93265.77,0.11,82568.19,82568.19,Renewed,CTR-01018-01,0.00
CTR-01018-03,CUST-01018,annual,12,2025-01-02,2026-01-01,2026-01-06,Quarterly in advance,167224.31,0.17,139398.18,139398.18,Renewed,CTR-01018-02,0.00
CTR-01018-04,CUST-01018,annual,12,2026-01-02,2027-01-01,2027-01-04,Annual in advance,245896.91,0.19,200086.32,200086.32,Active,CTR-01018-03,0.04
CTR-01019-01,CUST-01019,multi_year,24,2023-01-27,2025-01-26,2025-01-27,Annual in advance,35128.35,0.18,28882.53,57765.06,Renewed,,
CTR-01019-02,CUST-01019,multi_year,24,2025-01-27,2027-01-26,2027-01-27,Annual in advance,39619.30,0.24,30249.34,60498.68,Active,CTR-01019-01,0.05
CTR-01020-01,CUST-01020,multi_year,36,2023-01-01,2025-12-31,2026-01-01,Quarterly in advance,9124.25,0.07,8512.01,25536.03,Renewed,,
CTR-01020-02,CUST-01020,multi_year,24,2026-01-01,2027-12-31,2028-01-03,Annual in advance,13660.94,0.22,10640.51,21281.02,Active,CTR-01020-01,0.00
CTR-01021-01,CUST-01021,annual,12,2023-01-10,2024-01-09,2024-01-11,Annual in advance,30338.12,0.15,25681.22,25681.22,Renewed,,
CTR-01021-02,CUST-01021,annual,12,2024-01-10,2025-01-09,2025-01-09,Annual in advance,96657.25,0.17,80186.85,80186.85,Renewed,CTR-01021-01,0.04
CTR-01021-03,CUST-01021,annual,12,2025-01-10,2026-01-09,2026-01-12,Quarterly in advance,145871.05,0.19,118505.64,118505.64,Renewed,CTR-01021-02,0.04
CTR-01021-04,CUST-01021,annual,12,2026-01-10,2027-01-09,2027-01-09,Annual in advance,154915.06,0.21,122289.95,122289.95,Active,CTR-01021-03,0.03
CTR-01022-01,CUST-01022,multi_year,36,2023-01-26,2026-01-25,2026-01-28,Annual in advance,22810.62,0.28,16460.14,49380.42,Renewed,,
CTR-01022-02,CUST-01022,multi_year,24,2026-01-26,2028-01-25,2028-01-27,Annual in advance,60108.13,0.37,37874.13,75748.26,Active,CTR-01022-01,0.05
CTR-01023-01,CUST-01023,annual,12,2023-02-23,2024-02-22,2024-02-27,Quarterly in advance,27281.05,0.13,23857.28,23857.28,Renewed,,
CTR-01023-02,CUST-01023,annual,12,2024-02-23,2025-02-22,2025-02-27,Annual in advance,34085.26,0.15,29091.77,29091.77,Renewed,CTR-01023-01,0.04
CTR-01023-03,CUST-01023,annual,12,2025-02-23,2026-02-22,2026-02-24,Quarterly in advance,36198.55,0.17,30026.70,30026.70,Renewed,CTR-01023-02,0.03
CTR-01023-04,CUST-01023,annual,12,2026-02-23,2027-02-22,2027-02-23,Quarterly in advance,38442.86,0.19,31257.89,31257.89,Active,CTR-01023-03,0.04
CTR-01024-01,CUST-01024,annual,12,2023-02-17,2024-02-16,2024-02-21,Annual in advance,10316.36,0.14,8894.77,8894.77,Renewed,,
CTR-01024-02,CUST-01024,annual,12,2024-02-17,2025-02-16,2025-02-21,Annual in advance,10955.98,0.16,9162.49,9162.49,Renewed,CTR-01024-01,0.03
CTR-01024-03,CUST-01024,annual,12,2025-02-17,2026-02-16,2026-02-19,Annual in advance,11635.25,0.18,9493.20,9493.20,Churned,CTR-01024-02,0.04
CTR-01025-01,CUST-01025,annual,12,2023-02-25,2024-02-24,2024-02-25,Annual in advance,30949.09,0.15,26455.28,26455.28,Churned,,
CTR-01026-01,CUST-01026,annual,12,2023-02-07,2024-02-06,2024-02-11,Annual in advance,41265.45,0.19,33573.57,33573.57,Renewed,,
CTR-01026-02,CUST-01026,annual,12,2024-02-07,2025-02-06,2025-02-06,Quarterly in advance,43823.91,0.20,35107.33,35107.33,Renewed,CTR-01026-01,0.05
CTR-01026-03,CUST-01026,annual,12,2025-02-07,2026-02-06,2026-02-06,Annual in advance,107302.83,0.21,84350.75,84350.75,Renewed,CTR-01026-02,0.04
CTR-01026-04,CUST-01026,annual,12,2026-02-07,2027-02-06,2027-02-09,Quarterly in advance,94734.18,0.26,70122.24,70122.24,Active,CTR-01026-03,0.00
CTR-01027-01,CUST-01027,annual,12,2023-02-26,2024-02-25,2024-03-01,Annual in advance,117148.02,0.14,101180.74,101180.74,Renewed,,
CTR-01027-02,CUST-01027,annual,12,2024-02-26,2025-02-25,2025-02-27,Annual in advance,332331.29,0.15,282747.46,282747.46,Renewed,CTR-01027-01,0.05
CTR-01027-03,CUST-01027,annual,12,2025-02-26,2026-02-25,2026-03-02,Annual in advance,352935.83,0.17,294313.19,294313.19,Renewed,CTR-01027-02,0.04
CTR-01027-04,CUST-01027,annual,12,2026-02-26,2027-02-25,2027-03-02,Annual in advance,374817.85,0.18,308325.16,308325.16,Active,CTR-01027-03,0.05
CTR-01028-01,CUST-01028,annual,12,2023-02-28,2024-02-27,2024-02-29,Annual in advance,22925.25,0.11,20348.45,20348.45,Renewed,,
CTR-01028-02,CUST-01028,annual,12,2024-02-28,2025-02-27,2025-03-03,Quarterly in advance,52345.22,0.13,45289.08,45289.08,Renewed,CTR-01028-01,0.04
CTR-01028-03,CUST-01028,annual,12,2025-02-28,2026-02-27,2026-02-27,Annual in advance,59469.04,0.15,50423.80,50423.80,Renewed,CTR-01028-02,0.04
CTR-01028-04,CUST-01028,annual,12,2026-02-28,2027-02-27,2027-02-28,Annual in advance,63156.12,0.17,52520.63,52520.63,Active,CTR-01028-03,0.04
CTR-01029-01,CUST-01029,annual,12,2023-03-11,2024-03-10,2024-03-12,Annual in advance,16128.32,0.17,13368.76,13368.76,Renewed,,
CTR-01029-02,CUST-01029,annual,12,2024-03-11,2025-03-10,2025-03-11,Annual in advance,35969.38,0.19,29163.97,29163.97,Renewed,CTR-01029-01,0.04
CTR-01029-03,CUST-01029,annual,12,2025-03-11,2026-03-10,2026-03-10,Annual in advance,47294.60,0.21,37400.57,37400.57,Renewed,CTR-01029-02,0.04
CTR-01029-04,CUST-01029,annual,12,2026-03-11,2027-03-10,2027-03-12,Quarterly in advance,52158.66,0.22,40741.13,40741.13,Active,CTR-01029-03,0.05
CTR-01030-01,CUST-01030,annual,12,2023-03-08,2024-03-07,2024-03-07,Annual in advance,24192.48,0.08,22310.31,22310.31,Renewed,,
CTR-01030-02,CUST-01030,annual,12,2024-03-08,2025-03-07,2025-03-08,Annual in advance,68513.11,0.13,59496.78,59496.78,Renewed,CTR-01030-01,0.00
CTR-01030-03,CUST-01030,annual,12,2025-03-08,2026-03-07,2026-03-12,Quarterly in advance,72760.92,0.15,61584.84,61584.84,Churned,CTR-01030-02,0.04
CTR-01031-01,CUST-01031,annual,12,2023-03-31,2024-03-30,2024-04-03,Annual in advance,9216.18,0.12,8152.63,8152.63,Churned,,
CTR-01032-01,CUST-01032,annual,12,2023-03-28,2024-03-27,2024-03-31,Quarterly in advance,19584.39,0.14,16815.16,16815.16,Churned,,
CTR-01032-02R,CUST-01032,annual,12,2024-09-01,2025-08-31,2025-09-04,Quarterly in advance,20172.88,0.14,17320.43,17320.43,Renewed,,
CTR-01032-03,CUST-01032,annual,12,2025-09-01,2026-08-31,2026-08-31,Annual in advance,21423.60,0.19,17320.98,17320.98,Active,CTR-01032-02R,0.00
CTR-01033-01,CUST-01033,monthly,1,2023-03-25,2026-06-30,,Monthly in arrears,11520.23,0.04,11044.44,36814.80,Active,,
CTR-01034-01,CUST-01034,annual,12,2023-03-31,2024-03-30,2024-03-31,Annual in advance,10368.21,0.19,8433.50,8433.50,Churned,,
CTR-01035-01,CUST-01035,annual,12,2023-03-06,2024-03-05,2024-03-09,Annual in advance,12672.25,0.16,10621.88,10621.88,Renewed,,
CTR-01035-02,CUST-01035,annual,12,2024-03-06,2025-03-05,2025-03-08,Quarterly in advance,12234.48,0.21,9656.68,9656.68,Renewed,CTR-01035-01,0.00
CTR-01035-03,CUST-01035,annual,12,2025-03-06,2026-03-05,2026-03-06,Quarterly in advance,10394.42,0.26,7725.13,7725.13,Renewed,CTR-01035-02,0.00
CTR-01035-04,CUST-01035,annual,12,2026-03-06,2027-03-05,2027-03-08,Quarterly in advance,11038.87,0.30,7725.00,7725.00,Active,CTR-01035-03,0.00
CTR-01036-01,CUST-01036,annual,12,2023-03-19,2024-03-18,2024-03-21,Annual in advance,37971.83,0.10,34292.36,34292.36,Renewed,,
CTR-01036-02,CUST-01036,annual,12,2024-03-19,2025-03-18,2025-03-21,Quarterly in advance,84859.60,0.11,75202.58,75202.58,Renewed,CTR-01036-01,0.04
CTR-01036-03,CUST-01036,annual,12,2025-03-19,2026-03-18,2026-03-21,Annual in advance,90120.89,0.14,77891.49,77891.49,Renewed,CTR-01036-02,0.04
CTR-01036-04,CUST-01036,annual,12,2026-03-19,2027-03-18,2027-03-19,Annual in advance,95708.39,0.15,80921.44,80921.44,Active,CTR-01036-03,0.04
CTR-01037-01,CUST-01037,multi_year,24,2023-03-29,2025-03-28,2025-04-01,Annual in advance,48348.17,0.16,40452.91,80905.82,Renewed,,
CTR-01037-02,CUST-01037,multi_year,24,2025-03-29,2027-03-28,2027-03-28,Annual in advance,78176.50,0.26,57999.15,115998.30,Active,CTR-01037-01,0.00
CTR-01038-01,CUST-01038,annual,12,2023-03-31,2024-03-30,2024-04-04,Annual in advance,16128.32,0.08,14799.35,14799.35,Churned,,
CTR-01039-01,CUST-01039,annual,12,2023-04-25,2024-04-24,2024-04-28,Annual in advance,14588.43,0.16,12226.56,12226.56,Churned,,
CTR-01040-01,CUST-01040,annual,12,2023-04-28,2024-04-27,2024-04-30,Quarterly in advance,45386.24,0.14,39032.17,39032.17,Churned,,
CTR-01040-02R,CUST-01040,annual,12,2024-07-01,2025-06-30,2025-07-01,Quarterly in advance,33702.15,0.14,28983.85,28983.85,Renewed,,
CTR-01040-03,CUST-01040,annual,12,2025-07-01,2026-06-30,2026-07-03,Quarterly in advance,35791.68,0.19,28984.10,28984.10,Churned,CTR-01040-02R,0.00
CTR-01041-01,CUST-01041,multi_year,36,2023-04-28,2026-04-27,2026-05-01,Annual in advance,26743.66,0.18,21887.01,65661.03,Renewed,,
CTR-01041-02,CUST-01041,multi_year,24,2026-04-28,2028-04-27,2028-04-28,Annual in advance,32032.76,0.28,22961.08,45922.16,Active,CTR-01041-01,0.05
CTR-01043-01,CUST-01043,annual,12,2023-04-26,2024-04-25,2024-04-27,Annual in advance,12967.50,0.08,11939.18,11939.18,Churned,,
CTR-01044-01,CUST-01044,annual,12,2023-04-08,2024-04-07,2024-04-11,Annual in advance,9262.50,0.16,7782.35,7782.35,Renewed,,
CTR-01044-02,CUST-01044,annual,12,2024-04-08,2025-04-07,2025-04-07,Annual in advance,13525.56,0.17,11174.82,11174.82,Renewed,CTR-01044-01,0.04
CTR-01044-03,CUST-01044,annual,12,2025-04-08,2026-04-07,2026-04-08,Annual in advance,14364.15,0.19,11574.63,11574.63,Renewed,CTR-01044-02,0.04
CTR-01044-04,CUST-01044,annual,12,2026-04-08,2027-04-07,2027-04-10,Annual in advance,15254.73,0.21,12090.90,12090.90,Active,CTR-01044-03,0.04
CTR-01045-01,CUST-01045,annual,12,2023-05-26,2024-05-25,2024-05-28,Quarterly in advance,25974.73,0.20,20792.77,20792.77,Churned,,
CTR-01046-01,CUST-01046,annual,12,2023-05-11,2024-05-10,2024-05-15,Annual in advance,19781.72,0.16,16664.12,16664.12,Churned,,
CTR-01047-01,CUST-01047,multi_year,24,2023-05-18,2025-05-17,2025-05-22,Annual in advance,46545.23,0.14,40080.10,80160.20,Churned,,
CTR-01048-01,CUST-01048,annual,12,2023-05-27,2024-05-26,2024-05-30,Quarterly in advance,22134.62,0.17,18325.25,18325.25,Renewed,,
CTR-01048-02,CUST-01048,annual,12,2024-05-27,2025-05-26,2025-05-30,Annual in advance,12357.76,0.22,9634.11,9634.11,Renewed,CTR-01048-01,0.00
CTR-01048-03,CUST-01048,annual,12,2025-05-27,2026-05-26,2026-05-29,Annual in advance,13123.94,0.23,10059.50,10059.50,Renewed,CTR-01048-02,0.04
CTR-01048-04,CUST-01048,annual,12,2026-05-27,2027-05-26,2027-05-28,Quarterly in advance,13937.62,0.28,10060.17,10060.17,Active,CTR-01048-03,0.00
CTR-01049-01,CUST-01049,multi_year,24,2023-05-27,2025-05-26,2025-05-31,Annual in advance,34210.74,0.17,28329.91,56659.82,Renewed,,
CTR-01049-02,CUST-01049,multi_year,24,2025-05-27,2027-05-26,2027-05-28,Annual in advance,51445.84,0.23,39381.79,78763.58,Active,CTR-01049-01,0.04
