customer_id,customer_name,segment,employee_count,region,acquisition_date,acquisition_channel,initial_contract_type,journey_archetype,account_owner_rep_id,csm_id,customer_status,churn_date,first_arr
CUST-01118,Mahoney Electric,SMB,15,Great Lakes,2024-04-19,Inbound - Organic,annual,steady,REP-031,EMP-0272,Churned,2025-04-18,3975.75
CUST-01119,Rasmussen Facility Services Inc.,SMB,17,Canada,2024-04-01,Inbound - Organic,annual,slow_decay,REP-030,EMP-0042,Churned,2025-03-31,7642.44
CUST-01120,Cumberland Mechanical Systems,SMB,12,Canada,2024-04-28,Partner / Referral,monthly,steady,REP-034,EMP-0032,Active,,3843.97
CUST-01121,Blackhawk Roofing Group,SMB,17,Great Lakes,2024-04-30,Inbound - Organic,monthly,expand_then_contract,REP-030,EMP-0106,Churned,2025-12-31,8471.47
CUST-01122,Mohawk Valley Landscape Services,SMB,9,South Central,2024-04-26,Partner / Referral,monthly,fast_churn,REP-005,EMP-0238,Churned,2024-05-31,1374.19
CUST-01123,Mahoney Security Systems,SMB,22,South Central,2024-05-01,Partner / Referral,monthly,steady,REP-030,EMP-0315,Churned,2024-08-31,8805.10
CUST-01124,Kearney Mechanical Systems,SMB,15,Mid-Atlantic,2024-05-18,Inbound - Paid,annual,steady,REP-030,EMP-0033,Active,,3272.25
CUST-01125,Saskatoon Energy Services,SMB,21,Southwest,2024-05-28,Inbound - Paid,monthly,land_and_expand,REP-030,EMP-0154,Active,,7098.52
CUST-01126,Lomeli Security Systems Holdings,SMB,8,Mid-Atlantic,2024-05-10,Partner / Referral,monthly,steady,REP-030,EMP-0172,Churned,2024-10-31,2157.06
CUST-01127,Danforth Security Systems Partners,SMB,23,Southwest,2024-05-30,Inbound - Organic,annual,fast_churn,REP-030,EMP-0303,Churned,2025-05-29,6502.40
CUST-01128,Bellamy Energy Services,SMB,23,Southeast,2024-05-03,Outbound - SDR,monthly,churn_and_return,REP-030,EMP-0317,Churned,2025-04-30,7735.20
CUST-01129,Ferreira Electrical Contractors,SMB,18,South Central,2024-05-26,Inbound - Organic,monthly,slow_decay,REP-031,EMP-0240,Churned,2025-02-28,12632.05
CUST-01130,Brightline Fire Protection Services,SMB,15,Canada,2024-05-29,Inbound - Organic,annual,expand_then_contract,REP-031,EMP-0172,Active,,8307.69
CUST-01131,Zamora Building Services & Sons,SMB,42,South Central,2024-05-17,Outbound - SDR,annual,fast_churn,REP-005,EMP-0199,Churned,2025-05-16,21717.82
CUST-01132,Cornerstone Plumbing & Heating Group,SMB,31,Canada,2024-05-08,Partner / Referral,monthly,fast_churn,REP-030,EMP-0032,Churned,2024-09-30,12753.95
CUST-01133,Ironbridge Industrial Services Group,SMB,19,South Central,2024-05-31,Inbound - Paid,monthly,fast_churn,REP-031,EMP-0312,Churned,2024-06-30,11553.75
CUST-01134,Granite Peak Mechanical,SMB,24,Mid-Atlantic,2024-06-13,Inbound - Organic,annual,expand_then_contract,REP-031,EMP-0291,Churned,2025-06-12,9176.99
CUST-01135,Rasmussen Pipefitting Partners,SMB,10,South Central,2024-06-25,Inbound - Paid,monthly,expand_then_contract,REP-030,EMP-0139,Active,,3219.33
CUST-01136,Gallardo Property Services Services,SMB,49,Great Lakes,2024-06-26,Inbound - Organic,annual,steady,REP-038,EMP-0171,Active,,24892.61
CUST-01137,Prentice Elevator Services Group,SMB,7,Great Lakes,2024-06-11,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0033,Churned,2024-11-30,5597.09
CUST-01138,Chaudhry Refrigeration Corp.,SMB,21,Mid-Atlantic,2024-06-28,Inbound - Paid,monthly,expand_then_contract,REP-031,EMP-0284,Active,,9588.59
CUST-01139,Cascade Mechanical Co.,SMB,7,Southwest,2024-06-20,Inbound - Paid,annual,slow_decay,REP-030,EMP-0154,Churned,2025-06-19,1273.71
CUST-01140,Clearwater Mechanical,SMB,32,Northeast,2024-06-26,Partner / Referral,monthly,expand_then_contract,REP-030,EMP-0312,Active,,13934.51
CUST-01141,Granite Peak Fire & Life Safety Holdings,SMB,40,Great Lakes,2024-06-26,Inbound - Paid,annual,steady,REP-030,EMP-0240,Active,,9661.23
CUST-01142,Wabash Restoration LLC,SMB,22,Southwest,2024-06-29,Outbound - SDR,monthly,steady,REP-030,EMP-0303,Active,,6216.08
CUST-01143,Piedmont HVAC Co.,SMB,15,West,2024-06-07,Inbound - Organic,monthly,steady,REP-030,EMP-0238,Active,,8142.74
CUST-01144,Fontaine Heating & Air Services,SMB,13,Mid-Atlantic,2024-06-08,Partner / Referral,annual,expand_then_contract,REP-030,EMP-0033,Active,,3311.10
CUST-01145,Shenandoah Facility Services LLC,SMB,24,West,2024-06-30,Outbound - SDR,monthly,steady,REP-031,EMP-0096,Active,,10552.74
CUST-01146,Rasmussen Landscape Services,SMB,30,Mid-Atlantic,2024-06-25,Inbound - Paid,annual,land_and_expand,REP-031,EMP-0154,Active,,11430.32
CUST-01147,Great Lakes Facility Services Corp.,SMB,29,Canada,2024-07-15,Trade Show / Event,monthly,land_and_expand,REP-031,EMP-0153,Active,,9787.42
CUST-01148,Meridian Glass & Glazing & Sons,SMB,9,Northeast,2024-07-27,Trade Show / Event,annual,expand_then_contract,REP-031,EMP-0033,Active,,2653.18
CUST-01149,Allegheny Landscape Services Co.,SMB,12,Midwest,2024-07-30,Partner / Referral,monthly,fast_churn,REP-030,EMP-0141,Churned,2024-08-31,5345.88
CUST-01150,Bitterroot Facility Services,SMB,13,Southeast,2024-07-26,Inbound - Organic,monthly,fast_churn,REP-031,EMP-0315,Churned,2024-10-31,5724.12
CUST-01151,Sonoran Elevator Services,SMB,26,Great Lakes,2024-07-25,Outbound - SDR,monthly,steady,REP-031,EMP-0225,Active,,7464.83
CUST-01152,Harrow Electric LLC,SMB,16,South Central,2024-07-16,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0225,Churned,2024-09-30,8639.49
CUST-01153,Yarborough Controls LLC,SMB,24,Southeast,2024-07-13,Inbound - Paid,monthly,churn_and_return,REP-037,EMP-0032,Active,,6916.79
CUST-01154,Blue Ridge Energy Services,SMB,22,Northeast,2024-07-27,Outbound - SDR,monthly,fast_churn,REP-035,EMP-0080,Churned,2025-04-30,6935.96
CUST-01155,Mahoney Heating & Air,SMB,25,West,2024-08-29,Inbound - Organic,monthly,steady,REP-030,EMP-0171,Active,,6631.26
CUST-01156,Stavros Electric & Sons,SMB,16,Southeast,2024-08-22,Outbound - SDR,annual,land_and_expand,REP-030,EMP-0080,Active,,5998.35
CUST-01157,Lomeli Air Systems,SMB,18,Southeast,2024-08-23,Inbound - Organic,annual,steady,REP-030,EMP-0317,Churned,2025-08-22,11410.30
CUST-01158,Halvorsen Industrial Services,SMB,6,Mountain,2024-08-14,Inbound - Paid,monthly,expand_then_contract,REP-038,EMP-0141,Churned,2026-02-28,1319.54
CUST-01159,Piedmont Electric & Sons,SMB,26,Canada,2024-08-31,Inbound - Paid,monthly,fast_churn,REP-037,EMP-0081,Churned,2025-05-31,10861.11
CUST-01160,Thibodeaux Fire & Life Safety Group,SMB,16,Great Lakes,2024-08-20,Outbound - SDR,monthly,land_and_expand,REP-030,EMP-0154,Active,,5807.85
CUST-01161,Castellano Air Systems,SMB,6,South Central,2024-08-15,Inbound - Paid,monthly,steady,REP-030,EMP-0213,Active,,2148.35
CUST-01162,Villanueva Facilities Group,SMB,20,Northeast,2024-08-18,Partner / Referral,annual,slow_decay,REP-030,EMP-0289,Churned,2025-08-17,9465.07
CUST-01163,Great Lakes Controls Partners,SMB,15,Mountain,2024-09-01,Partner / Referral,monthly,slow_decay,REP-030,EMP-0106,Churned,2025-04-30,7023.03
CUST-01164,Copperfield Landscape Services Group,SMB,8,Northeast,2024-09-30,Inbound - Organic,annual,fast_churn,REP-035,EMP-0033,Churned,2025-09-29,4944.56
CUST-01165,Thibodeaux Controls Group,SMB,6,Great Lakes,2024-09-03,Partner / Referral,annual,land_and_expand,REP-038,EMP-0131,Churned,2025-09-02,2762.67
CUST-01166,Hudson Valley Sheet Metal Holdings,SMB,26,South Central,2024-09-23,Inbound - Organic,monthly,land_and_expand,REP-038,EMP-0103,Active,,8605.79
CUST-01167,Pemberton HVAC Group,SMB,11,South Central,2024-09-29,Outbound - SDR,monthly,steady,REP-031,EMP-0080,Churned,2025-03-31,3942.41
CUST-01168,Coastal Bend Plumbing & Heating Holdings,SMB,13,West,2024-09-15,Inbound - Paid,monthly,steady,REP-030,EMP-0213,Active,,3303.32
CUST-01169,Red River Electrical Contractors & Sons,SMB,17,Great Lakes,2024-09-28,Inbound - Paid,monthly,fast_churn,REP-031,EMP-0042,Churned,2024-11-30,7451.87
CUST-01170,Teton Energy Services Partners,SMB,18,Midwest,2024-09-25,Inbound - Organic,monthly,land_and_expand,REP-030,EMP-0284,Active,,7172.89
CUST-01171,Ozark Restoration Inc.,SMB,6,Mountain,2024-09-26,Outbound - SDR,monthly,expand_then_contract,REP-037,EMP-0070,Churned,2026-06-30,1407.45
CUST-01172,Wasatch Refrigeration,SMB,24,Northeast,2024-09-21,Inbound - Paid,monthly,steady,REP-031,EMP-0022,Churned,2024-11-30,10000.30
CUST-01173,Mohawk Valley Plumbing & Sons,SMB,9,Great Lakes,2024-09-30,Partner / Referral,monthly,expand_then_contract,REP-031,EMP-0315,Churned,2025-03-31,4862.91
CUST-01174,Brazos Roofing,SMB,22,Southeast,2024-09-20,Inbound - Paid,monthly,steady,REP-038,EMP-0080,Active,,6410.77
CUST-01175,Keystone Sheet Metal Co.,SMB,24,West,2024-10-27,Inbound - Paid,monthly,churn_and_return,REP-038,EMP-0178,Churned,2025-09-30,7526.84
CUST-01176,Ironbridge Landscape Services,SMB,19,West,2024-10-11,Partner / Referral,monthly,fast_churn,REP-038,EMP-0322,Churned,2025-03-31,8109.95
CUST-01177,Uphoff Mechanical Systems Inc.,SMB,36,Mid-Atlantic,2024-10-24,Outbound - SDR,monthly,land_and_expand,REP-038,EMP-0070,Active,,15083.18
CUST-01178,Sierra Nevada Controls LLC,SMB,17,West,2024-10-30,Partner / Referral,monthly,fast_churn,REP-030,EMP-0225,Churned,2024-12-31,5571.38
CUST-01179,Ozark Boiler Works LLC,SMB,17,Midwest,2024-10-29,Trade Show / Event,annual,fast_churn,REP-038,EMP-0103,Churned,2025-10-28,11112.09
CUST-01180,Blue Ridge HVAC Co.,SMB,31,Northeast,2024-10-03,Outbound - SDR,annual,land_and_expand,REP-031,EMP-0284,Active,,14388.52
CUST-01181,Jessup Boiler Works Group,SMB,25,Mountain,2024-10-28,Inbound - Organic,monthly,land_and_expand,REP-037,EMP-0289,Active,,10466.26
CUST-01182,Ferreira Mechanical Contractors LLC,SMB,19,Midwest,2024-10-26,Inbound - Paid,monthly,steady,REP-038,EMP-0272,Active,,8444.23
CUST-01183,Zamora Fire & Life Safety Inc.,SMB,9,Canada,2024-10-29,Partner / Referral,annual,fast_churn,REP-043,EMP-0315,Churned,2025-10-28,2763.65
CUST-01184,Willamette Industrial Services,SMB,13,Canada,2024-10-01,Inbound - Paid,monthly,steady,REP-038,EMP-0070,Churned,2025-05-31,5514.29
CUST-01185,Mulcahy Electric Services,SMB,13,Great Lakes,2024-10-17,Inbound - Paid,annual,steady,REP-038,EMP-0258,Active,,6591.91
CUST-01186,Iverson Mechanical Contractors Group,SMB,20,Southwest,2024-10-26,Inbound - Organic,monthly,land_and_expand,REP-038,EMP-0291,Active,,8226.15
CUST-01187,Lindqvist Fire & Life Safety Corp.,SMB,25,Midwest,2024-11-06,Partner / Referral,monthly,fast_churn,REP-038,EMP-0081,Churned,2025-02-28,10373.62
CUST-01188,Gallardo Controls Corp.,SMB,16,Great Lakes,2024-11-27,Inbound - Organic,monthly,land_and_expand,REP-030,EMP-0070,Active,,5511.50
CUST-01189,Mulcahy Mechanical Contractors LLC,SMB,18,Southwest,2024-11-24,Partner / Referral,monthly,land_and_expand,REP-038,EMP-0317,Churned,2025-07-31,8639.52
CUST-01190,Fontaine Controls Holdings,SMB,21,South Central,2024-11-26,Partner / Referral,annual,expand_then_contract,REP-030,EMP-0080,Active,,10228.81
CUST-01191,Silverpoint Security Systems Services,SMB,41,Great Lakes,2024-11-03,Partner / Referral,annual,fast_churn,REP-030,EMP-0291,Churned,2025-11-02,23859.34
CUST-01192,Rasmussen Facility Services Holdings,SMB,18,Midwest,2024-11-28,Inbound - Paid,annual,fast_churn,REP-038,EMP-0096,Active,,10712.64
CUST-01193,Gulf Coast Plumbing & Heating Inc.,SMB,20,South Central,2024-11-16,Partner / Referral,annual,steady,REP-043,EMP-0104,Active,,10386.90
CUST-01194,Brightline Fire & Life Safety Partners,SMB,15,Great Lakes,2024-11-07,Inbound - Paid,monthly,expand_then_contract,REP-043,EMP-0033,Churned,2025-06-30,4052.83
CUST-01195,Fieldstone Sheet Metal LLC,SMB,25,Great Lakes,2024-11-27,Inbound - Organic,monthly,expand_then_contract,REP-030,EMP-0272,Active,,10742.33
CUST-01196,Kearney HVAC & Sons,SMB,17,Great Lakes,2024-11-26,Partner / Referral,monthly,fast_churn,REP-038,EMP-0258,Churned,2025-01-31,7263.76
CUST-01197,Villanueva Energy Services LLC,SMB,20,Southeast,2024-11-18,Inbound - Organic,monthly,land_and_expand,REP-037,EMP-0303,Active,,4661.90
CUST-01198,Ashworth Utility Services Inc.,SMB,16,Great Lakes,2024-12-30,Inbound - Organic,annual,steady,REP-043,EMP-0317,Churned,2025-12-29,4431.99
CUST-01199,Redstone Electric,SMB,27,Great Lakes,2024-12-19,Inbound - Paid,monthly,fast_churn,REP-038,EMP-0070,Churned,2025-01-31,5712.34
CUST-01200,Northrup Plumbing Partners,SMB,13,Midwest,2024-12-31,Inbound - Paid,monthly,expand_then_contract,REP-037,EMP-0317,Churned,2026-01-31,6401.10
CUST-01201,Adirondack Mechanical Contractors LLC,SMB,26,South Central,2024-12-28,Inbound - Organic,monthly,slow_decay,REP-038,EMP-0289,Active,,10433.20
CUST-01202,Brannigan Fire Protection & Sons,SMB,7,Canada,2024-12-24,Outbound - SDR,annual,steady,REP-038,EMP-0033,Active,,1312.75
CUST-01203,Laurentian Plumbing Partners,SMB,18,Mountain,2024-12-25,Inbound - Organic,monthly,fast_churn,REP-030,EMP-0289,Churned,2025-04-30,11830.83
CUST-01204,Piedmont Building Services,SMB,25,Midwest,2024-12-30,Inbound - Organic,monthly,steady,REP-038,EMP-0199,Active,,10047.30
CUST-01205,Lomeli Mechanical Contractors Holdings,SMB,11,West,2024-12-15,Trade Show / Event,annual,expand_then_contract,REP-038,EMP-0032,Churned,2025-12-14,4670.46
CUST-01206,Gallardo Security Systems & Sons,SMB,16,Mountain,2024-12-29,Inbound - Paid,monthly,land_and_expand,REP-038,EMP-0263,Churned,2025-10-31,5790.16
CUST-01207,Lindqvist Roofing Co.,SMB,22,Mid-Atlantic,2024-12-17,Inbound - Organic,monthly,steady,REP-038,EMP-0141,Active,,11351.40
CUST-01208,Eskildsen Fire Protection & Sons,SMB,22,Midwest,2024-12-27,Inbound - Organic,annual,expand_then_contract,REP-030,EMP-0103,Churned,2025-12-26,12942.08
CUST-01209,Gulf Coast Refrigeration Co.,SMB,18,Mid-Atlantic,2024-12-09,Outbound - SDR,monthly,fast_churn,REP-035,EMP-0312,Churned,2025-03-31,7176.72
CUST-01210,Lomeli Boiler Works,SMB,22,Southwest,2024-12-23,Partner / Referral,annual,steady,REP-037,EMP-0289,Active,,8115.11
CUST-01211,Annapolis Valley Building Services Holdings,SMB,21,West,2024-12-14,Inbound - Organic,monthly,land_and_expand,REP-030,EMP-0033,Active,,7446.97
CUST-01212,Great Lakes Facilities Group,SMB,26,Northeast,2024-12-12,Partner / Referral,annual,land_and_expand,REP-038,EMP-0148,Churned,2025-12-11,10592.57
CUST-01213,Mulcahy Security Systems Services,SMB,15,Mid-Atlantic,2024-12-11,Partner / Referral,monthly,expand_then_contract,REP-038,EMP-0106,Churned,2025-09-30,6274.67
CUST-01214,Ozark Electrical Contractors Holdings,SMB,21,West,2024-12-14,Inbound - Paid,monthly,land_and_expand,REP-037,EMP-0154,Active,,9220.54
CUST-01215,Marchetti Plumbing Inc.,SMB,9,Mid-Atlantic,2024-12-22,Trade Show / Event,monthly,steady,REP-035,EMP-0081,Active,,6767.46
CUST-01216,Brightline Air Systems LLC,SMB,32,Southwest,2024-12-01,Outbound - SDR,annual,slow_decay,REP-038,EMP-0106,Churned,2025-11-30,15638.63
CUST-01217,Northgate Pipefitting,SMB,13,Southwest,2024-12-08,Inbound - Organic,annual,fast_churn,REP-035,EMP-0141,Churned,2025-12-07,5625.22
CUST-01218,Front Range Elevator Services & Sons,SMB,13,Great Lakes,2024-12-31,Partner / Referral,monthly,steady,REP-037,EMP-0238,Active,,2874.53
CUST-01219,Willamette Electrical Contractors,SMB,13,West,2024-12-26,Outbound - SDR,monthly,fast_churn,REP-030,EMP-0315,Churned,2026-04-30,5447.01
CUST-01220,Teton HVAC Inc.,SMB,21,Southwest,2024-12-22,Outbound - SDR,annual,steady,REP-038,EMP-0103,Active,,7655.12
CUST-01221,Petrosian Boiler Works,SMB,9,Mid-Atlantic,2024-12-31,Inbound - Paid,monthly,steady,REP-030,EMP-0240,Active,,3607.68
CUST-01222,Silverpoint Pipefitting,SMB,9,Canada,2024-12-28,Partner / Referral,annual,slow_decay,REP-030,EMP-0154,Active,,6348.56
CUST-01223,Keystone Mechanical Contractors,SMB,8,Southwest,2024-12-19,Partner / Referral,monthly,expand_then_contract,REP-038,EMP-0080,Churned,2026-01-31,2790.53
CUST-01224,Allegheny Fire Protection Co.,SMB,10,Mountain,2024-12-14,Inbound - Paid,monthly,slow_decay,REP-038,EMP-0106,Churned,2025-04-30,4026.72
CUST-01225,Gallardo Facility Services Partners,Mid-Market,242,Southeast,2024-01-30,Outbound - SDR,annual,land_and_expand,REP-032,EMP-0172,Active,,39920.83
CUST-01226,Riverworks Energy Services Co.,Mid-Market,84,Mid-Atlantic,2024-01-27,Partner / Referral,annual,fast_churn,REP-007,EMP-0291,Churned,2025-01-26,32112.47
CUST-01227,Great Lakes Elevator Services Holdings,Mid-Market,102,Mid-Atlantic,2024-01-18,Trade Show / Event,annual,land_and_expand,REP-023,EMP-0238,Active,,49476.67
CUST-01228,Klamath Plumbing,Mid-Market,107,Southwest,2024-01-20,Partner / Referral,annual,steady,REP-032,EMP-0245,Churned,2025-01-19,33268.00
CUST-01229,Castellano Fire & Life Safety,Mid-Market,234,Southeast,2024-02-20,Outbound - SDR,annual,land_and_expand,REP-026,EMP-0070,Active,,31939.42
CUST-01230,Kilbride Roofing,Mid-Market,63,Canada,2024-02-07,Partner / Referral,annual,steady,REP-010,EMP-0291,Active,,14561.63
CUST-01231,Oyelaran Utility Services,Mid-Market,167,Mountain,2024-02-10,Trade Show / Event,annual,expand_then_contract,REP-010,EMP-0022,Active,,44949.91
CUST-01232,Brannigan Restoration Group,Mid-Market,242,South Central,2024-02-05,Outbound - SDR,annual,expand_then_contract,REP-023,EMP-0182,Active,,42747.45
CUST-01233,Susquehanna Fire & Life Safety Corp.,Mid-Market,78,West,2024-03-28,Outbound - SDR,annual,expand_then_contract,REP-010,EMP-0240,Active,,16135.73
CUST-01234,Castellano Plumbing LLC,Mid-Market,82,Mid-Atlantic,2024-03-31,Inbound - Paid,annual,steady,REP-010,EMP-0148,Active,,16307.01
CUST-01235,Rasmussen Plumbing Group,Mid-Market,90,Northeast,2024-03-09,Outbound - SDR,annual,land_and_expand,REP-010,EMP-0171,Active,,32466.20
CUST-01236,Blackhawk Air Systems Inc.,Mid-Market,125,West,2024-03-29,Outbound - SDR,annual,steady,REP-023,EMP-0315,Active,,22300.37
CUST-01237,Keystone Restoration Partners,Mid-Market,133,South Central,2024-03-30,Inbound - Paid,annual,steady,REP-018,EMP-0238,Active,,17211.27
CUST-01238,Thibodeaux Mechanical Corp.,Mid-Market,61,Mid-Atlantic,2024-04-28,Inbound - Organic,annual,slow_decay,REP-026,EMP-0096,Churned,2025-04-27,10395.43
CUST-01239,Sandhills Controls LLC,Mid-Market,68,Midwest,2024-04-25,Inbound - Organic,annual,expand_then_contract,REP-026,EMP-0022,Churned,2025-04-24,11150.53
CUST-01240,Stonebridge Heating & Air Co.,Mid-Market,152,Northeast,2024-04-25,Outbound - SDR,multi_year,fast_churn,REP-026,EMP-0225,Active,,44318.87
CUST-01241,Panhandle Refrigeration,Mid-Market,87,Mid-Atlantic,2024-05-27,Inbound - Paid,annual,steady,REP-032,EMP-0032,Active,,14017.12
CUST-01242,Clearwater Air Systems Corp.,Mid-Market,113,South Central,2024-05-20,Inbound - Paid,annual,steady,REP-010,EMP-0080,Active,,46090.62
CUST-01243,Whitcomb Electric Corp.,Mid-Market,219,Southwest,2024-05-05,Trade Show / Event,multi_year,steady,REP-010,EMP-0178,Active,,40338.74
CUST-01244,Zamora Sheet Metal Co.,Mid-Market,171,Southeast,2024-06-25,Inbound - Organic,annual,land_and_expand,REP-010,EMP-0178,Active,,23515.04
CUST-01245,Yarborough Controls Services,Mid-Market,146,Southwest,2024-06-04,Outbound - SDR,annual,steady,REP-026,EMP-0154,Active,,25446.88
CUST-01246,Bellamy Landscape Services & Sons,Mid-Market,152,West,2024-06-25,Outbound - SDR,monthly,land_and_expand,REP-032,EMP-0182,Active,,15451.69
CUST-01247,Ackerley Utility Services Partners,Mid-Market,199,Mountain,2024-06-29,Partner / Referral,annual,churn_and_return,REP-018,EMP-0240,Active,,28674.22
CUST-01248,Sandhills Glass & Glazing Services,Mid-Market,248,West,2024-07-26,Partner / Referral,annual,land_and_expand,REP-032,EMP-0315,Active,,79067.37
CUST-01249,Ostrowski Security Systems,Mid-Market,141,South Central,2024-07-26,Trade Show / Event,annual,steady,REP-010,EMP-0240,Active,,25800.21
CUST-01250,Riverworks Landscape Services Partners,Mid-Market,82,Southwest,2024-07-31,Partner / Referral,annual,steady,REP-026,EMP-0103,Active,,15563.56
CUST-01251,Wabash Heating & Air,Mid-Market,272,Mid-Atlantic,2024-08-29,Partner / Referral,annual,land_and_expand,REP-039,EMP-0022,Active,,60249.54
CUST-01252,Northgate Mechanical Contractors,Mid-Market,88,Mid-Atlantic,2024-08-26,Inbound - Organic,annual,fast_churn,REP-018,EMP-0106,Churned,2025-08-25,25916.21
CUST-01253,Grimaldi Fire Protection Corp.,Mid-Market,53,Northeast,2024-08-28,Outbound - SDR,annual,expand_then_contract,REP-023,EMP-0289,Active,,9752.80
CUST-01254,Petrosian Air Systems,Mid-Market,106,Mid-Atlantic,2024-09-27,Inbound - Paid,annual,expand_then_contract,REP-010,EMP-0096,Active,,20204.91
CUST-01255,Gallardo Fire & Life Safety,Mid-Market,85,Canada,2024-09-25,Inbound - Organic,multi_year,land_and_expand,REP-041,EMP-0119,Active,,22672.00
CUST-01256,Chesapeake Electrical Contractors,Mid-Market,100,Southeast,2024-09-28,Inbound - Paid,annual,land_and_expand,REP-010,EMP-0139,Active,,18437.19
