version,month_end_date,cost_center,department,account_code,account_name,account_category,budget_amount
FY2026-Board-Approved,2026-08-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1537.25
FY2026-Board-Approved,2026-08-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,720.45
FY2026-Board-Approved,2026-08-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,41668.71
FY2026-Board-Approved,2026-08-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26296.92
FY2026-Board-Approved,2026-08-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,155.48
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,64799.53
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6919.02
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14702.30
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1161.40
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,55376.59
FY2026-Board-Approved,2026-08-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,248.74
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19173.30
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1533.87
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4244.97
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,645.59
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,330.52
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,22971.33
FY2026-Board-Approved,2026-08-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,24575.22
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,56499.68
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6288.50
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12871.58
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7675.37
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,911.67
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,48282.22
FY2026-Board-Approved,2026-08-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,111.50
FY2026-Board-Approved,2026-08-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2738851.66
FY2026-Board-Approved,2026-08-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-58749.63
FY2026-Board-Approved,2026-08-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-9559.32
FY2026-Board-Approved,2026-08-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-55522.74
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,34216865.48
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,360000.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,294000.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,12000.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-46750.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-156750.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,15.00
FY2026-Board-Approved,2026-08-31,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,208.90
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,89338.48
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,18314.39
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,9339.14
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,8491.56
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4180.62
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,5766.54
FY2026-Board-Approved,2026-09-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,557.03
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,108695.76
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,22282.63
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,17829.28
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,16211.15
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,5247.63
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6834.32
FY2026-Board-Approved,2026-09-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,563.63
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,75648.32
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,15507.91
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,15282.23
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,13895.27
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3131.93
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4165.77
FY2026-Board-Approved,2026-09-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,394.84
FY2026-Board-Approved,2026-09-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,46515.00
FY2026-Board-Approved,2026-09-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,9535.57
FY2026-Board-Approved,2026-09-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,1980.39
FY2026-Board-Approved,2026-09-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,2961.77
FY2026-Board-Approved,2026-09-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,267.60
FY2026-Board-Approved,2026-09-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,45262.85
FY2026-Board-Approved,2026-09-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,9278.89
FY2026-Board-Approved,2026-09-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2362.41
FY2026-Board-Approved,2026-09-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2963.68
FY2026-Board-Approved,2026-09-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,32481.65
FY2026-Board-Approved,2026-09-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,6658.74
FY2026-Board-Approved,2026-09-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1412.05
FY2026-Board-Approved,2026-09-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1937.15
FY2026-Board-Approved,2026-09-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,31053.28
FY2026-Board-Approved,2026-09-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6365.92
FY2026-Board-Approved,2026-09-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1281.58
FY2026-Board-Approved,2026-09-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1914.97
FY2026-Board-Approved,2026-09-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,154.30
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,93549.40
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9079.47
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,21038.92
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,17869.66
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,220372.73
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,81227.33
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3586.64
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2784.17
FY2026-Board-Approved,2026-09-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,476.72
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,77549.73
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7150.41
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17363.53
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,57450.45
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3200.75
FY2026-Board-Approved,2026-09-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2746.60
FY2026-Board-Approved,2026-09-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,224487.03
FY2026-Board-Approved,2026-09-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,22524.76
FY2026-Board-Approved,2026-09-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,50637.42
FY2026-Board-Approved,2026-09-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,4225.67
FY2026-Board-Approved,2026-09-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3241.32
FY2026-Board-Approved,2026-09-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1609.87
FY2026-Board-Approved,2026-09-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,69693.66
FY2026-Board-Approved,2026-09-30,CC-2000,Support,6010,Bonus,Subscription COGS,7096.25
FY2026-Board-Approved,2026-09-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,15741.93
FY2026-Board-Approved,2026-09-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1238.02
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,164925.50
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,955.76
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,13987.96
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,60891.51
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5908.19
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,13693.94
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,18391.63
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,1002.70
FY2026-Board-Approved,2026-09-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,157.50
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4254.25
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,47090.05
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,6010,Bonus,Services COGS,4160.10
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10506.28
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1215.01
FY2026-Board-Approved,2026-09-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2918.23
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,392738.68
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6010,Bonus,Research & Development,37362.72
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,88170.78
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,29517.15
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,11887.57
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2518.49
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1716.75
FY2026-Board-Approved,2026-09-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1241.68
FY2026-Board-Approved,2026-09-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,52098.65
FY2026-Board-Approved,2026-09-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,4167.90
FY2026-Board-Approved,2026-09-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,11534.64
FY2026-Board-Approved,2026-09-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,10350.49
FY2026-Board-Approved,2026-09-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1922.88
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,152947.62
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6010,Bonus,Research & Development,13949.12
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,34213.83
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10976.90
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4725.83
FY2026-Board-Approved,2026-09-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1259.73
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,55178.01
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,4990.79
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,12334.60
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1283.18
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,725.17
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,67012.63
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26614.61
FY2026-Board-Approved,2026-09-30,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,173.64
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,65389.97
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6010,Bonus,General & Administrative,6982.07
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14836.27
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1218.65
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,31664.80
FY2026-Board-Approved,2026-09-30,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,251.33
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19348.01
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1547.84
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4283.65
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,713.02
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,391.23
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,39055.00
FY2026-Board-Approved,2026-09-30,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,24591.67
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,57014.49
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6345.80
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12988.86
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,6920.82
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,887.86
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,43083.91
FY2026-Board-Approved,2026-09-30,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,120.03
