version,month_end_date,cost_center,department,account_code,account_name,account_category,forecast_amount
FY2026-Q2-Reforecast,2027-06-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,10147.89
FY2026-Q2-Reforecast,2027-06-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2455.92
FY2026-Q2-Reforecast,2027-06-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3271.42
FY2026-Q2-Reforecast,2027-06-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,298.36
FY2026-Q2-Reforecast,2027-06-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,55098.65
FY2026-Q2-Reforecast,2027-06-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,11295.23
FY2026-Q2-Reforecast,2027-06-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2037.65
FY2026-Q2-Reforecast,2027-06-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,3470.60
FY2026-Q2-Reforecast,2027-06-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,43885.45
FY2026-Q2-Reforecast,2027-06-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,8996.52
FY2026-Q2-Reforecast,2027-06-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1742.97
FY2026-Q2-Reforecast,2027-06-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2385.29
FY2026-Q2-Reforecast,2027-06-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,19386.20
FY2026-Q2-Reforecast,2027-06-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3974.17
FY2026-Q2-Reforecast,2027-06-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,846.67
FY2026-Q2-Reforecast,2027-06-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1201.25
FY2026-Q2-Reforecast,2027-06-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,113.03
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,99556.60
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9662.50
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,22389.92
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,19589.80
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,220951.06
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,79859.92
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3146.74
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,3213.77
FY2026-Q2-Reforecast,2027-06-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,502.58
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,80446.79
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7442.96
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,18017.40
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,58928.05
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3130.06
FY2026-Q2-Reforecast,2027-06-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2588.02
FY2026-Q2-Reforecast,2027-06-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,227550.89
FY2026-Q2-Reforecast,2027-06-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,22052.68
FY2026-Q2-Reforecast,2027-06-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,51168.74
FY2026-Q2-Reforecast,2027-06-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,3931.86
FY2026-Q2-Reforecast,2027-06-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3502.34
FY2026-Q2-Reforecast,2027-06-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1319.20
FY2026-Q2-Reforecast,2027-06-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,74869.80
FY2026-Q2-Reforecast,2027-06-30,CC-2000,Support,6010,Bonus,Subscription COGS,7608.00
FY2026-Q2-Reforecast,2027-06-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,16907.94
FY2026-Q2-Reforecast,2027-06-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1079.13
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,175736.80
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,945.56
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,18790.08
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,64801.61
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,6287.58
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,14573.29
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,18528.36
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,949.93
FY2026-Q2-Reforecast,2027-06-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,167.14
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4208.32
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,47438.93
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,6010,Bonus,Services COGS,4213.24
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10588.69
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1285.18
FY2026-Q2-Reforecast,2027-06-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2494.88
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,402934.76
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6010,Bonus,Research & Development,38560.07
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,90506.44
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,28518.98
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,12126.52
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2643.71
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1935.01
FY2026-Q2-Reforecast,2027-06-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1198.24
FY2026-Q2-Reforecast,2027-06-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,55444.12
FY2026-Q2-Reforecast,2027-06-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,4435.53
FY2026-Q2-Reforecast,2027-06-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,12275.32
FY2026-Q2-Reforecast,2027-06-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,10152.38
FY2026-Q2-Reforecast,2027-06-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2085.09
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,161475.95
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6010,Bonus,Research & Development,14274.71
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,36028.89
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,12389.44
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5314.49
FY2026-Q2-Reforecast,2027-06-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1389.77
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,58721.22
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5311.26
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13126.65
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1238.06
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,738.22
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,46680.53
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26290.96
FY2026-Q2-Reforecast,2027-06-30,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,167.92
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,69588.94
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6010,Bonus,General & Administrative,7430.42
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15788.97
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1284.89
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,29828.30
FY2026-Q2-Reforecast,2027-06-30,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,224.19
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,13384.77
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1070.78
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2963.39
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,460.19
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,249.06
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,23226.82
FY2026-Q2-Reforecast,2027-06-30,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,21084.02
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,60675.63
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6753.29
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13822.93
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7745.65
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,956.25
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,40034.46
FY2026-Q2-Reforecast,2027-06-30,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,115.46
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-3039110.00
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-65190.31
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-11703.22
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-54649.67
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,38155899.10
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,469685.96
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,540695.70
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,18920.79
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-63325.53
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-266996.03
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,18.00
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,218.00
FY2026-Q2-Reforecast,2027-06-30,CC-9000,Corporate,9300,Ending Cash,Memo - Statistical,17502042.02
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,82441.54
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,16900.51
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,3384.56
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,4711.45
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4246.09
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,5232.22
FY2026-Q2-Reforecast,2027-07-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,496.72
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,103863.29
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,21291.98
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,6461.44
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,8994.59
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,4717.72
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6153.95
FY2026-Q2-Reforecast,2027-07-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,601.62
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,79384.12
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,16273.75
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,5538.38
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,7709.65
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3101.11
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4568.85
FY2026-Q2-Reforecast,2027-07-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,376.05
FY2026-Q2-Reforecast,2027-07-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,49621.27
FY2026-Q2-Reforecast,2027-07-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,10172.36
FY2026-Q2-Reforecast,2027-07-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2229.59
FY2026-Q2-Reforecast,2027-07-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3076.47
FY2026-Q2-Reforecast,2027-07-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,282.46
FY2026-Q2-Reforecast,2027-07-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,61949.89
FY2026-Q2-Reforecast,2027-07-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,12699.73
FY2026-Q2-Reforecast,2027-07-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2718.12
FY2026-Q2-Reforecast,2027-07-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,3958.95
FY2026-Q2-Reforecast,2027-07-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,43991.25
FY2026-Q2-Reforecast,2027-07-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,9018.21
FY2026-Q2-Reforecast,2027-07-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1921.31
FY2026-Q2-Reforecast,2027-07-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2418.51
FY2026-Q2-Reforecast,2027-07-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,33127.02
FY2026-Q2-Reforecast,2027-07-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6791.04
FY2026-Q2-Reforecast,2027-07-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1365.27
FY2026-Q2-Reforecast,2027-07-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,2005.72
FY2026-Q2-Reforecast,2027-07-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,162.81
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,99796.62
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9685.79
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,22443.90
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,18495.41
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,183967.10
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,70781.21
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3435.23
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,3085.01
FY2026-Q2-Reforecast,2027-07-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,504.01
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,80640.74
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7460.90
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,18060.84
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,46745.69
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3095.76
FY2026-Q2-Reforecast,2027-07-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2746.32
FY2026-Q2-Reforecast,2027-07-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,234016.45
FY2026-Q2-Reforecast,2027-07-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,23083.44
FY2026-Q2-Reforecast,2027-07-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,52705.47
FY2026-Q2-Reforecast,2027-07-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,4394.69
FY2026-Q2-Reforecast,2027-07-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3536.36
FY2026-Q2-Reforecast,2027-07-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1412.71
FY2026-Q2-Reforecast,2027-07-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,75050.30
