month_end_date,cost_center,department,account_code,account_name,account_category,actual_amount
2025-07-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,67916.67
2025-07-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,6283.67
2025-07-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,15211.07
2025-07-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,42694.62
2025-07-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,2467.62
2025-07-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2189.08
2025-07-31,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,78836.67
2025-07-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,118255.00
2025-07-31,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,7776.47
2025-07-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,11664.70
2025-07-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,17755.69
2025-07-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,26633.54
2025-07-31,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1413.44
2025-07-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,2120.17
2025-07-31,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,1137.38
2025-07-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1706.08
2025-07-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1121.07
2025-07-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,63208.33
2025-07-31,CC-2000,Support,6010,Bonus,Subscription COGS,6423.00
2025-07-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,14274.42
2025-07-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1077.56
2025-07-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,136005.67
2025-07-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,781.50
2025-07-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,11435.59
2025-07-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,54708.33
2025-07-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5308.25
2025-07-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,12303.40
2025-07-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,14062.79
2025-07-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,783.12
2025-07-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,113.23
2025-07-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,3794.61
2025-07-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,42308.33
2025-07-31,CC-2100,Professional Services,6010,Bonus,Services COGS,3737.67
2025-07-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,9439.43
2025-07-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,899.17
2025-07-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1893.57
2025-07-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,340175.00
2025-07-31,CC-3000,Engineering,6010,Bonus,Research & Development,32554.08
2025-07-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,76409.46
2025-07-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,23624.71
2025-07-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,11422.46
2025-07-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2245.21
2025-07-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1513.67
2025-07-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1013.91
2025-07-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,46808.33
2025-07-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,3744.67
2025-07-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,10363.36
2025-07-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8150.83
2025-07-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1704.79
2025-07-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,136325.00
2025-07-31,CC-3100,Product & Design,6010,Bonus,Research & Development,12051.33
2025-07-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,30417.15
2025-07-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10918.79
2025-07-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,3884.37
2025-07-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1177.21
2025-07-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,49575.00
2025-07-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,4484.00
2025-07-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,11082.09
2025-07-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1023.05
2025-07-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,606.15
2025-07-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,34724.32
2025-07-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
2025-07-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,129.42
2025-07-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,58750.00
2025-07-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6273.08
2025-07-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,13329.73
2025-07-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,936.22
2025-07-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,38624.08
2025-07-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,176.15
2025-07-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,17383.33
2025-07-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1390.67
2025-07-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,3848.67
2025-07-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,516.53
2025-07-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,298.62
2025-07-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,18476.19
2025-07-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,17795.80
2025-07-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,51225.00
2025-07-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,5701.42
2025-07-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,11669.92
2025-07-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,5935.95
2025-07-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,764.73
2025-07-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,36568.66
2025-07-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,101.15
2025-07-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2171080.84
2025-07-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-60934.01
2025-07-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-8957.95
2025-07-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-48447.35
2025-08-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,69433.33
2025-08-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,14233.83
2025-08-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,3056.91
2025-08-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,3870.01
2025-08-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,3134.68
2025-08-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,4128.83
2025-08-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,454.53
2025-08-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,97658.33
2025-08-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,20019.96
2025-08-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,5835.93
2025-08-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,7388.20
2025-08-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,3868.60
2025-08-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,5211.65
2025-08-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,470.61
2025-08-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,67966.67
2025-08-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,13933.17
2025-08-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,5002.22
2025-08-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,6332.74
2025-08-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2526.60
2025-08-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,3589.21
2025-08-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,332.53
2025-08-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,41791.67
2025-08-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,8567.29
2025-08-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,1962.05
2025-08-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,2835.42
2025-08-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,216.05
2025-08-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,40666.67
2025-08-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,8336.67
2025-08-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1861.78
2025-08-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2601.43
2025-08-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,37050.00
2025-08-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,7595.25
2025-08-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1402.48
2025-08-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1997.91
2025-08-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,27900.00
2025-08-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,5719.50
2025-08-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1075.47
2025-08-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1447.59
2025-08-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,134.17
2025-08-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,84050.00
2025-08-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,8157.50
2025-08-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,18902.54
2025-08-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,13696.40
2025-08-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,154567.22
2025-08-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,68295.66
2025-08-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3145.38
2025-08-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2214.29
2025-08-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,373.78
2025-08-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,76400.00
2025-08-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,6962.33
2025-08-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17089.28
2025-08-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,40695.34
2025-08-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3083.89
2025-08-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2090.69
2025-08-31,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,76393.33
2025-08-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,114590.00
2025-08-31,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,7581.00
2025-08-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,11371.50
2025-08-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,17214.74
2025-08-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,25822.11
2025-08-31,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1279.15
2025-08-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,1918.73
2025-08-31,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,955.24
2025-08-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1432.86
2025-08-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1272.33
2025-08-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,69091.67
2025-08-31,CC-2000,Support,6010,Bonus,Subscription COGS,6893.67
2025-08-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,15576.99
2025-08-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1014.27
2025-08-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,129816.43
2025-08-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,792.39
2025-08-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,7595.74
2025-08-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,54708.33
2025-08-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5308.25
2025-08-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,12303.40
2025-08-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,15477.85
2025-08-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,827.12
2025-08-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,119.67
2025-08-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,3683.83
2025-08-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,42308.33
2025-08-31,CC-2100,Professional Services,6010,Bonus,Services COGS,3737.67
2025-08-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,9439.43
2025-08-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,917.78
2025-08-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1947.73
2025-08-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,349891.67
2025-08-31,CC-3000,Engineering,6010,Bonus,Research & Development,33331.42
2025-08-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,78560.73
2025-08-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,24455.01
2025-08-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,10561.78
2025-08-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2374.65
2025-08-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1691.54
2025-08-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,910.22
2025-08-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,46808.33
2025-08-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,3744.67
2025-08-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,10363.36
2025-08-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,7708.60
2025-08-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1662.70
2025-08-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,146175.00
2025-08-31,CC-3100,Product & Design,6010,Bonus,Research & Development,13233.33
2025-08-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,32678.71
2025-08-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10089.18
2025-08-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4439.47
2025-08-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1149.85
2025-08-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,49575.00
2025-08-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,4484.00
2025-08-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,11082.09
2025-08-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1234.23
2025-08-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,578.44
2025-08-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,33454.99
2025-08-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
